pubchem_id,common_name,iupac_name,smile,inchi,has_sweet
19362607,CID 19362607,"2-[3-dioxidoboranyloxy-4-hydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",B([O-])([O-])OC1C(C(OC1(CO)OC2C(C(C(C(O2)CO)O)O)O)CO)O,"InChI=1S/C12H21BO13/c14-1-4-6(17)8(19)9(20)11(23-4)25-12(3-16)10(26-13(21)22)7(18)5(2-15)24-12/h4-11,14-20H,1-3H2/q-2",1
19362608,CID 19362608,"[4-hydroxy-2,5-bis(hydroxymethyl)-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-3-yl]oxyboronic acid",B(O)(O)OC1C(C(OC1(CO)OC2C(C(C(C(O2)CO)O)O)O)CO)O,"InChI=1S/C12H23BO13/c14-1-4-6(17)8(19)9(20)11(23-4)25-12(3-16)10(26-13(21)22)7(18)5(2-15)24-12/h4-11,14-22H,1-3H2",1
19363539,CID 19363539,"2,3,4,5-tetrahydroxy-6-oxohexanoate;hydrate",C(=O)C(C(C(C(C(=O)[O-])O)O)O)O.O,"InChI=1S/C6H10O7.H2O/c7-1-2(8)3(9)4(10)5(11)6(12)13;/h1-5,8-11H,(H,12,13);1H2/p-1",1
19365632,CID 19365632,potassium;3-amino-4-[(1-carboxy-2-phenylethyl)amino]-4-oxobutanoic acid,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)N.[K+],"InChI=1S/C13H16N2O5.K/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8;/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20);/q;+1",1
19365643,CID 19365643,methyl 2-[(2-amino-3-hydroxypropanoyl)amino]-3-phenylpropanoate,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CO)N,"InChI=1S/C13H18N2O4/c1-19-13(18)11(15-12(17)10(14)8-16)7-9-5-3-2-4-6-9/h2-6,10-11,16H,7-8,14H2,1H3,(H,15,17)",1
19365648,CID 19365648,dipotassium;3-amino-4-[(1-carboxylato-2-phenylethyl)amino]-4-oxobutanoate,C1=CC=C(C=C1)CC(C(=O)[O-])NC(=O)C(CC(=O)[O-])N.[K+].[K+],"InChI=1S/C13H16N2O5.2K/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8;;/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20);;/q;2*+1/p-2",1
19365653,CID 19365653,"3-amino-4-[(1-carboxy-2-phenylethyl)amino]-4-oxobutanoic acid;piperazine-2,3-dione",C1CNC(=O)C(=O)N1.C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)N,"InChI=1S/C13H16N2O5.C4H6N2O2/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8;7-3-4(8)6-2-1-5-3/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20);1-2H2,(H,5,7)(H,6,8)",1
19365657,CID 19365657,potassium;2-amino-4-[(1-carboxy-2-phenylethyl)amino]-4-oxobutanoic acid,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CC(C(=O)O)N.[K+],"InChI=1S/C13H16N2O5.K/c14-9(12(17)18)7-11(16)15-10(13(19)20)6-8-4-2-1-3-5-8;/h1-5,9-10H,6-7,14H2,(H,15,16)(H,17,18)(H,19,20);/q;+1",1
19365658,beta-Aspartylphenylalanine,2-amino-4-[(1-carboxy-2-phenylethyl)amino]-4-oxobutanoic acid,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CC(C(=O)O)N,"InChI=1S/C13H16N2O5/c14-9(12(17)18)7-11(16)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,16)(H,17,18)(H,19,20)",1
19365662,CID 19365662,tripotassium;sodium;3-amino-4-[(1-carboxylato-2-phenylethyl)amino]-4-oxobutanoate;dichloride,C1=CC=C(C=C1)CC(C(=O)[O-])NC(=O)C(CC(=O)[O-])N.[Na+].[Cl-].[Cl-].[K+].[K+].[K+],"InChI=1S/C13H16N2O5.2ClH.3K.Na/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8;;;;;;/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20);2*1H;;;;/q;;;4*+1/p-4",1
19365677,CID 19365677,3-amino-4-[[1-(methylamino)-1-oxo-3-phenylpropan-2-yl]amino]-4-oxobutanoic acid,CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N,"InChI=1S/C14H19N3O4/c1-16-14(21)11(7-9-5-3-2-4-6-9)17-13(20)10(15)8-12(18)19/h2-6,10-11H,7-8,15H2,1H3,(H,16,21)(H,17,20)(H,18,19)",1
19365683,CID 19365683,5-hydroxy-6-(hydroxymethyl)-3-methoxyoxan-2-olate,COC1CC(C(OC1[O-])CO)O,"InChI=1S/C7H13O5/c1-11-5-2-4(9)6(3-8)12-7(5)10/h4-9H,2-3H2,1H3/q-1",1
19365684,CID 19365684,"6-(hydroxymethyl)-3-methoxyoxane-2,5-diol",COC1CC(C(OC1O)CO)O,"InChI=1S/C7H14O5/c1-11-5-2-4(9)6(3-8)12-7(5)10/h4-10H,2-3H2,1H3",1
19373518,CID 19373518,"sodium;2,3,4,5,6-pentahydroxyhexanal;chloride",C(C(C(C(C(C=O)O)O)O)O)O.[Na+].[Cl-],"InChI=1S/C6H12O6.ClH.Na/c7-1-3(9)5(11)6(12)4(10)2-8;;/h1,3-6,8-12H,2H2;1H;/q;;+1/p-1",1
19374170,CID 19374170,"5-[6-(hydroperoxymethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-6-(hydroxymethyl)oxane-2,3,4-triol",C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COO)O)O)O)O,"InChI=1S/C12H22O12/c13-1-3-10(7(16)8(17)11(19)22-3)24-12-9(18)6(15)5(14)4(23-12)2-21-20/h3-20H,1-2H2",1
19378326,CID 19378326,"calcium;1,1-dioxo-1,2-benzothiazol-3-one",C1=CC=C2C(=C1)C(=O)NS2(=O)=O.C1=CC=C2C(=C1)C(=O)NS2(=O)=O.[Ca+2],"InChI=1S/2C7H5NO3S.Ca/c2*9-7-5-3-1-2-4-6(5)12(10,11)8-7;/h2*1-4H,(H,8,9);/q;;+2",1
19379465,SCHEMBL8441744,"barium(2+);1,1-dioxo-1,2-benzothiazol-3-olate",C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].[Ba+2],"InChI=1S/2C7H5NO3S.Ba/c2*9-7-5-3-1-2-4-6(5)12(10,11)8-7;/h2*1-4H,(H,8,9);/q;;+2/p-2",1
19389577,CID 19389577,"3,4,5-trihydroxy-6-(iodooxymethyl)oxan-2-olate",C(C1C(C(C(C(O1)[O-])O)O)O)OI,"InChI=1S/C6H10IO6/c7-12-1-2-3(8)4(9)5(10)6(11)13-2/h2-6,8-10H,1H2/q-1",1
19389578,CID 19389578,"(3,4,5,6-tetrahydroxyoxan-2-yl)methyl hypoiodite",C(C1C(C(C(C(O1)O)O)O)O)OI,"InChI=1S/C6H11IO6/c7-12-1-2-3(8)4(9)5(10)6(11)13-2/h2-6,8-11H,1H2",1
19418688,CID 19418688,"3-aminooxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-olate",C(C1C(C(C(C(O1)[O-])ON)O)O)O,"InChI=1S/C6H12NO6/c7-13-5-4(10)3(9)2(1-8)12-6(5)11/h2-6,8-10H,1,7H2/q-1",1
19418689,SCHEMBL10344926,"3-aminooxy-6-(hydroxymethyl)oxane-2,4,5-triol",C(C1C(C(C(C(O1)O)ON)O)O)O,"InChI=1S/C6H13NO6/c7-13-5-4(10)3(9)2(1-8)12-6(5)11/h2-6,8-11H,1,7H2",1
19422583,CID 19422583,4-[butyl-(3-ethoxy-3-oxopropyl)amino]-4-oxo-3-[(2-phenylacetyl)amino]butanoate,CCCCN(CCC(=O)OCC)C(=O)C(CC(=O)[O-])NC(=O)CC1=CC=CC=C1,"InChI=1S/C21H30N2O6/c1-3-5-12-23(13-11-20(27)29-4-2)21(28)17(15-19(25)26)22-18(24)14-16-9-7-6-8-10-16/h6-10,17H,3-5,11-15H2,1-2H3,(H,22,24)(H,25,26)/p-1",1
19422584,CID 19422584,4-[butyl-(3-ethoxy-3-oxopropyl)amino]-4-oxo-3-[(2-phenylacetyl)amino]butanoic acid,CCCCN(CCC(=O)OCC)C(=O)C(CC(=O)O)NC(=O)CC1=CC=CC=C1,"InChI=1S/C21H30N2O6/c1-3-5-12-23(13-11-20(27)29-4-2)21(28)17(15-19(25)26)22-18(24)14-16-9-7-6-8-10-16/h6-10,17H,3-5,11-15H2,1-2H3,(H,22,24)(H,25,26)",1
19422866,SCHEMBL4602198,"heptane-1,2,5,7-tetrol",C(CC(CO)O)C(CCO)O,"InChI=1S/C7H16O4/c8-4-3-6(10)1-2-7(11)5-9/h6-11H,1-5H2",1
19428466,CID 19428466,"1,1-dioxo-1,2-benzothiazol-3-olate;formaldehyde",C=O.C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-],"InChI=1S/C7H5NO3S.CH2O/c9-7-5-3-1-2-4-6(5)12(10,11)8-7;1-2/h1-4H,(H,8,9);1H2/p-1",1
19428469,CID 19428469,"2-(3-hydroxy-2-methoxypropoxy)-6-(hydroxymethyl)oxane-3,4,5-triol",COC(CO)COC1C(C(C(C(O1)CO)O)O)O,"InChI=1S/C10H20O8/c1-16-5(2-11)4-17-10-9(15)8(14)7(13)6(3-12)18-10/h5-15H,2-4H2,1H3",1
19428470,CID 19428470,"2-(1,2-dihydroxypropan-2-yloxy)-6-(hydroxymethyl)oxane-3,4,5-triol",CC(CO)(O)OC1C(C(C(C(O1)CO)O)O)O,"InChI=1S/C9H18O8/c1-9(15,3-11)17-8-7(14)6(13)5(12)4(2-10)16-8/h4-8,10-15H,2-3H2,1H3",1
19429218,CID 19429218,"2,3,4,5,6-pentahydroxyhexanal",C(C(C(C(C(C=O)O)O)O)O)O.C(C(C(C(C(C=O)O)O)O)O)O.C(C(C(C(C(C=O)O)O)O)O)O.C(C(C(C(C(C=O)O)O)O)O)O.C(C(C(C(C(C=O)O)O)O)O)O,"InChI=1S/5C6H12O6/c5*7-1-3(9)5(11)6(12)4(10)2-8/h5*1,3-6,8-12H,2H2",1
19591441,SCHEMBL8041033,"hexane-1,2,3,4,5,5-hexol",CC(C(C(C(CO)O)O)O)(O)O,"InChI=1S/C6H14O6/c1-6(11,12)5(10)4(9)3(8)2-7/h3-5,7-12H,2H2,1H3",1
19601354,CID 19601354,"3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-olate;tetraacetate",CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].C(C1C(C(C(C(O1)[O-])O)O)O)O,"InChI=1S/C6H11O6.4C2H4O2/c7-1-2-3(8)4(9)5(10)6(11)12-2;4*1-2(3)4/h2-10H,1H2;4*1H3,(H,3,4)/q-1;;;;/p-4",1
19602160,CID 19602160,"2-(hydroxymethyl)-6-(3,4,5-trihydroxyoxan-2-yl)oxyoxane-3,4,5-triol",C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O,"InChI=1S/C11H20O10/c12-1-4-6(15)7(16)9(18)11(20-4)21-10-8(17)5(14)3(13)2-19-10/h3-18H,1-2H2",1
19604794,CID 19604794,"lithium;2-[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",[Li+].C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11.Li/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12;/h4-11,13-20H,1-3H2;/q;+1",1
19604878,CID 19604878,"2-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",C(C1C(C(C(C(O1)OC2C(C(C(O2)CO)O)O)O)O)O)O,"InChI=1S/C11H20O10/c12-1-3-5(14)7(16)9(18)11(19-3)21-10-8(17)6(15)4(2-13)20-10/h3-18H,1-2H2",1
19607488,CID 19607488,"2-methyl-6-[[3,4,5-trihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]methoxy]oxane-3,4,5-triol",CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3C(C(C(C(O3)CO)O)O)O)O)O)O)O)O)O,"InChI=1S/C18H32O15/c1-4-7(20)10(23)13(26)16(30-4)29-3-6-9(22)12(25)15(28)18(32-6)33-17-14(27)11(24)8(21)5(2-19)31-17/h4-28H,2-3H2,1H3",1
19607576,CID 19607576,4-aminooxy-5-hydroxy-6-(hydroxymethyl)oxan-2-olate,C1C(C(C(OC1[O-])CO)O)ON,"InChI=1S/C6H12NO5/c7-12-3-1-5(9)11-4(2-8)6(3)10/h3-6,8,10H,1-2,7H2/q-1",1
19607577,CID 19607577,"4-aminooxy-6-(hydroxymethyl)oxane-2,5-diol",C1C(C(C(OC1O)CO)O)ON,"InChI=1S/C6H13NO5/c7-12-3-1-5(9)11-4(2-8)6(3)10/h3-6,8-10H,1-2,7H2",1
19609335,CID 19609335,"[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxysilicon",C(C1C(C(C(C(O1)O[Si])O)O)O)O,"InChI=1S/C6H11O6Si/c7-1-2-3(8)4(9)5(10)6(11-2)12-13/h2-10H,1H2",1
19609697,CID 19609697,"2,3,4,5,6-pentahydroxyhexanal",C(C(C(C(C(C=O)O)O)O)O)O.C(C(C(C(C(C=O)O)O)O)O)O.C(C(C(C(C(C=O)O)O)O)O)O.C(C(C(C(C(C=O)O)O)O)O)O,"InChI=1S/4C6H12O6/c4*7-1-3(9)5(11)6(12)4(10)2-8/h4*1,3-6,8-12H,2H2",1
19611869,CID 19611869,"2-[[5-chloro-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-olate",C(C1C(C(C(O1)(COC2C(C(C(C(O2)CO)Cl)O)O)[O-])O)O)O,"InChI=1S/C12H20ClO10/c13-6-4(1-14)22-11(9(18)8(6)17)21-3-12(20)10(19)7(16)5(2-15)23-12/h4-11,14-19H,1-3H2/q-1",1
19611870,CID 19611870,"2-[[5-chloro-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-5-(hydroxymethyl)oxolane-2,3,4-triol",C(C1C(C(C(O1)(COC2C(C(C(C(O2)CO)Cl)O)O)O)O)O)O,"InChI=1S/C12H21ClO10/c13-6-4(1-14)22-11(9(18)8(6)17)21-3-12(20)10(19)7(16)5(2-15)23-12/h4-11,14-20H,1-3H2",1
19611977,CID 19611977,"3-butoxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-olate",CCCCOC1C(C(C(OC1[O-])CO)O)O,"InChI=1S/C10H19O6/c1-2-3-4-15-9-8(13)7(12)6(5-11)16-10(9)14/h6-13H,2-5H2,1H3/q-1",1
19611978,CID 19611978,"3-butoxy-6-(hydroxymethyl)oxane-2,4,5-triol",CCCCOC1C(C(C(OC1O)CO)O)O,"InChI=1S/C10H20O6/c1-2-3-4-15-9-8(13)7(12)6(5-11)16-10(9)14/h6-14H,2-5H2,1H3",1
19611980,CID 19611980,"5-[6-(butoxymethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-6-(hydroxymethyl)oxane-2,3,4-triol",CCCCOCC1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O,"InChI=1S/C16H30O11/c1-2-3-4-24-6-8-9(18)10(19)13(22)16(26-8)27-14-7(5-17)25-15(23)12(21)11(14)20/h7-23H,2-6H2,1H3",1
19611981,CID 19611981,"5-[6-(ethoxymethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-6-(hydroxymethyl)oxane-2,3,4-triol",CCOCC1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O,"InChI=1S/C14H26O11/c1-2-22-4-6-7(16)8(17)11(20)14(24-6)25-12-5(3-15)23-13(21)10(19)9(12)18/h5-21H,2-4H2,1H3",1
19690244,SCHEMBL6267280,"3-(3,3-dimethylbutylamino)-4-[3,3-dimethylbutyl-(1-methoxy-1-oxo-3-phenylpropan-2-yl)amino]-4-oxobutanoic acid",CC(C)(C)CCNC(CC(=O)O)C(=O)N(CCC(C)(C)C)C(CC1=CC=CC=C1)C(=O)OC,"InChI=1S/C26H42N2O5/c1-25(2,3)13-15-27-20(18-22(29)30)23(31)28(16-14-26(4,5)6)21(24(32)33-7)17-19-11-9-8-10-12-19/h8-12,20-21,27H,13-18H2,1-7H3,(H,29,30)",1
19693366,CID 19693366,3-amino-4-[[1-[(2-methoxy-1-phenylethyl)amino]-1-oxopropan-2-yl]amino]-4-oxobutanoic acid,CC(C(=O)NC(COC)C1=CC=CC=C1)NC(=O)C(CC(=O)O)N,"InChI=1S/C16H23N3O5/c1-10(18-16(23)12(17)8-14(20)21)15(22)19-13(9-24-2)11-6-4-3-5-7-11/h3-7,10,12-13H,8-9,17H2,1-2H3,(H,18,23)(H,19,22)(H,20,21)",1
19695046,CID 19695046,3-amino-4-[[1-[(2-methoxy-1-phenylethyl)amino]-3-methyl-1-oxobutan-2-yl]amino]-4-oxobutanoic acid,CC(C)C(C(=O)NC(COC)C1=CC=CC=C1)NC(=O)C(CC(=O)O)N,"InChI=1S/C18H27N3O5/c1-11(2)16(21-17(24)13(19)9-15(22)23)18(25)20-14(10-26-3)12-7-5-4-6-8-12/h4-8,11,13-14,16H,9-10,19H2,1-3H3,(H,20,25)(H,21,24)(H,22,23)",1
19700308,CID 19700308,"magnesium;2,3,4,5,6-pentahydroxyhexanal",C(C(C(C(C(C=O)O)O)O)O)O.[Mg+2],"InChI=1S/C6H12O6.Mg/c7-1-3(9)5(11)6(12)4(10)2-8;/h1,3-6,8-12H,2H2;/q;+2",1
19706260,CA001518,"2-[4-hydroxy-2,5-bis(hydroxymethyl)-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol;dihydrate",C(C1C(C(C(C(O1)OC2C(C(OC2(CO)OC3C(C(C(C(O3)CO)O)O)O)CO)O)O)O)O)O.O.O,"InChI=1S/C18H32O16.2H2O/c19-1-5-8(23)11(26)13(28)16(30-5)32-15-10(25)7(3-21)33-18(15,4-22)34-17-14(29)12(27)9(24)6(2-20)31-17;;/h5-17,19-29H,1-4H2;2*1H2",1
19708490,CID 19708490,"aluminum;2-[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol;sulfate",C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.[O-]S(=O)(=O)[O-].[Al+3],"InChI=1S/C12H22O11.Al.H2O4S/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12;;1-5(2,3)4/h4-11,13-20H,1-3H2;;(H2,1,2,3,4)/q;+3;/p-2",1
19710830,SCHEMBL5822752,"heptane-1,2,3,5,7-pentol",C(CO)C(CC(C(CO)O)O)O,"InChI=1S/C7H16O5/c8-2-1-5(10)3-6(11)7(12)4-9/h5-12H,1-4H2",1
19742694,CID 19742694,"2-(hydroxymethyl)-6-[5-(hydroxymethyl)-3,4-dioctoxy-2-(octoxymethyl)oxolan-2-yl]oxyoxane-3,4,5-triol",CCCCCCCCOCC1(C(C(C(O1)CO)OCCCCCCCC)OCCCCCCCC)OC2C(C(C(C(O2)CO)O)O)O,"InChI=1S/C36H70O11/c1-4-7-10-13-16-19-22-42-27-36(47-35-32(41)31(40)30(39)28(25-37)45-35)34(44-24-21-18-15-12-9-6-3)33(29(26-38)46-36)43-23-20-17-14-11-8-5-2/h28-35,37-41H,4-27H2,1-3H3",1
19742695,CID 19742695,"2-[4-hydroxy-5-(hydroxymethyl)-3-octoxy-2-(octoxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",CCCCCCCCOCC1(C(C(C(O1)CO)O)OCCCCCCCC)OC2C(C(C(C(O2)CO)O)O)O,"InChI=1S/C28H54O11/c1-3-5-7-9-11-13-15-35-19-28(39-27-25(34)24(33)22(31)20(17-29)37-27)26(23(32)21(18-30)38-28)36-16-14-12-10-8-6-4-2/h20-27,29-34H,3-19H2,1-2H3",1
19742701,CID 19742701,"2-[3,4-dioctoxy-2,5-bis(octoxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",CCCCCCCCOCC1C(C(C(O1)(COCCCCCCCC)OC2C(C(C(C(O2)CO)O)O)O)OCCCCCCCC)OCCCCCCCC,"InChI=1S/C44H86O11/c1-5-9-13-17-21-25-29-49-34-37-41(51-31-27-23-19-15-11-7-3)42(52-32-28-24-20-16-12-8-4)44(54-37,35-50-30-26-22-18-14-10-6-2)55-43-40(48)39(47)38(46)36(33-45)53-43/h36-43,45-48H,5-35H2,1-4H3",1
19742704,CID 19742704,"2-[3,4-dihydroxy-5-(hydroxymethyl)-2-(octoxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",CCCCCCCCOCC1(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)CO)O)O)O,"InChI=1S/C20H38O11/c1-2-3-4-5-6-7-8-28-11-20(18(27)15(24)13(10-22)30-20)31-19-17(26)16(25)14(23)12(9-21)29-19/h12-19,21-27H,2-11H2,1H3",1
19758224,CID 19758224,"2,4,5,6-tetrahydroxy-3-(2-hydroxyethoxy)hexanal",C(COC(C(C=O)O)C(C(CO)O)O)O,"InChI=1S/C8H16O7/c9-1-2-15-8(6(13)4-11)7(14)5(12)3-10/h4-10,12-14H,1-3H2",1
19760719,CID 19760719,"[3,4,5-trihydroxy-6-[4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxan-2-yl]methyl hydrogen sulfite",C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COS(=O)O)O)O)O)O,"InChI=1S/C12H22O13S/c13-1-3-10(7(16)8(17)11(19)23-3)25-12-9(18)6(15)5(14)4(24-12)2-22-26(20)21/h3-19H,1-2H2,(H,20,21)",1
19761661,MolPort-023-299-609,methyl 2-[(2-amino-3-phenylpropanoyl)amino]-3-phenylpropanoate,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)N,"InChI=1S/C19H22N2O3/c1-24-19(23)17(13-15-10-6-3-7-11-15)21-18(22)16(20)12-14-8-4-2-5-9-14/h2-11,16-17H,12-13,20H2,1H3,(H,21,22)",1
19761829,CID 19761829,"2,4-dihydroxyhexanedioate",C(C(CC(=O)[O-])O)C(C(=O)[O-])O,"InChI=1S/C6H10O6/c7-3(2-5(9)10)1-4(8)6(11)12/h3-4,7-8H,1-2H2,(H,9,10)(H,11,12)/p-2",1
19761830,SCHEMBL1226091,"2,4-dihydroxyhexanedioic acid",C(C(CC(=O)O)O)C(C(=O)O)O,"InChI=1S/C6H10O6/c7-3(2-5(9)10)1-4(8)6(11)12/h3-4,7-8H,1-2H2,(H,9,10)(H,11,12)",1
19769110,CID 19769110,3-benzyl-4-[(1-carboxy-2-phenylethyl)amino]-3-formamido-4-oxobutanoic acid,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC2=CC=CC=C2)(CC(=O)O)NC=O,"InChI=1S/C21H22N2O6/c24-14-22-21(13-18(25)26,12-16-9-5-2-6-10-16)20(29)23-17(19(27)28)11-15-7-3-1-4-8-15/h1-10,14,17H,11-13H2,(H,22,24)(H,23,29)(H,25,26)(H,27,28)",1
19770757,CID 19770757,"hydron;2,3,4,5-tetrahydroxy-6-oxohexanoate",[H+].C(=O)C(C(C(C(C(=O)[O-])O)O)O)O,"InChI=1S/C6H10O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h1-5,8-11H,(H,12,13)",1
19776208,CID 19776208,"2-(hydroxymethyl)-6-nonan-3-yloxyoxane-3,4,5-triol",CCCCCCC(CC)OC1C(C(C(C(O1)CO)O)O)O,"InChI=1S/C15H30O6/c1-3-5-6-7-8-10(4-2)20-15-14(19)13(18)12(17)11(9-16)21-15/h10-19H,3-9H2,1-2H3",1
19776216,CID 19776216,4-amino-3-(carboxyamino)-4-oxo-2-(2-phenylethyl)butanoic acid,C1=CC=C(C=C1)CCC(C(C(=O)N)NC(=O)O)C(=O)O,"InChI=1S/C13H16N2O5/c14-11(16)10(15-13(19)20)9(12(17)18)7-6-8-4-2-1-3-5-8/h1-5,9-10,15H,6-7H2,(H2,14,16)(H,17,18)(H,19,20)",1
19777718,CID 19777718,"6-ethoxy-2-(hydroxymethyl)-5-methoxyoxane-2,3,4-triol",CCOC1C(C(C(C(O1)(CO)O)O)O)OC,"InChI=1S/C9H18O7/c1-3-15-8-6(14-2)5(11)7(12)9(13,4-10)16-8/h5-8,10-13H,3-4H2,1-2H3",1
19777719,CID 19777719,"6-[4,5-dihydroxy-6-(hydroxymethyl)-3-methoxyoxan-2-yl]oxyhexane-1,2,2,3,4,5-hexol",COC1C(C(C(OC1OCC(C(C(C(CO)(O)O)O)O)O)CO)O)O,"InChI=1S/C13H26O12/c1-23-10-9(19)8(18)6(2-14)25-12(10)24-3-5(16)7(17)11(20)13(21,22)4-15/h5-12,14-22H,2-4H2,1H3",1
19777721,CID 19777721,"2-(hydroxymethyl)-6-methoxyoxane-2,3,4,5-tetrol",COC1C(C(C(C(O1)(CO)O)O)O)O,"InChI=1S/C7H14O7/c1-13-6-4(10)3(9)5(11)7(12,2-8)14-6/h3-6,8-12H,2H2,1H3",1
19780791,CID 19780791,"6-trioxidosilyloxyhexane-1,2,3,4,5-pentol",C(C(C(C(C(CO[Si]([O-])([O-])[O-])O)O)O)O)O,"InChI=1S/C6H13O9Si/c7-1-3(8)5(10)6(11)4(9)2-15-16(12,13)14/h3-11H,1-2H2/q-3",1
19780793,CID 19780793,"2-[4-hydroxy-2,5-bis(hydroxymethyl)-3-trioxidosilyloxyoxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O[Si]([O-])([O-])[O-])CO)O)O)O)O,"InChI=1S/C12H21O14Si/c13-1-4-6(16)8(18)9(19)11(23-4)25-12(3-15)10(26-27(20,21)22)7(17)5(2-14)24-12/h4-11,13-19H,1-3H2/q-3",1
19780794,CID 19780794,"2-[4-hydroxy-2,5-bis(hydroxymethyl)-3-trihydroxysilyloxyoxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O[Si](O)(O)O)CO)O)O)O)O,"InChI=1S/C12H24O14Si/c13-1-4-6(16)8(18)9(19)11(23-4)25-12(3-15)10(26-27(20,21)22)7(17)5(2-14)24-12/h4-11,13-22H,1-3H2",1
19780795,CID 19780795,"3,4,5,6-tetrahydroxy-1-trioxidosilyloxyhexan-2-one",C(C(C(C(C(=O)CO[Si]([O-])([O-])[O-])O)O)O)O,"InChI=1S/C6H11O9Si/c7-1-3(8)5(10)6(11)4(9)2-15-16(12,13)14/h3,5-8,10-11H,1-2H2/q-3",1
